loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,evaluation_type,unbalance,graph_name,normalization_name
0.9168705344200134,0.5341796875,0.849609375,0.5209580659866333,0.7224712371826172,0.7187171578407288,0.6458797454833984,0.5341796875,0.21875,0.150390625,0.78125,0.08810365200042725,train,1.0,HomoSapiens,Traditional
0.6230031847953796,0.64453125,1.0,0.5844748616218567,0.90545654296875,0.8931783437728882,0.7377521395683289,0.64453125,0.2890625,0.0,0.7109375,0.4110350012779236,test,1.0,HomoSapiens,Traditional
0.6608561873435974,0.49609375,0.849609375,0.4977116584777832,0.7940807342529297,0.8673429489135742,0.6277056336402893,0.49609375,0.142578125,0.150390625,0.857421875,-0.011047364212572575,train,10.0,HomoSapiens,Traditional
1.6106200218200684,0.5,1.0,0.5,0.4574775695800781,0.4536513090133667,0.6666666865348816,0.5,0.0,0.0,1.0,0.0,test,10.0,HomoSapiens,Traditional
0.4342952370643616,0.7529296875,0.849609375,0.7119476199150085,0.8862857818603516,0.9281171560287476,0.7747105956077576,0.7529296875,0.65625,0.150390625,0.34375,0.5155895948410034,train,100.0,HomoSapiens,Traditional
1.067457675933838,0.537109375,1.0,0.5192697644233704,0.6296653747558594,0.7189142107963562,0.6835781335830688,0.537109375,0.07421875,0.0,0.92578125,0.19631493091583252,test,100.0,HomoSapiens,Traditional
0.9277403354644775,0.5234375,0.88671875,0.5135746598243713,0.5219364166259766,0.5190964937210083,0.6504297852516174,0.5234375,0.16015625,0.11328125,0.83984375,0.06822147220373154,train,1.0,HomoSapiens,Traditional
0.7029232382774353,0.6181640625,0.90625,0.5749689936637878,0.802032470703125,0.8268523216247559,0.7035633325576782,0.6181640625,0.330078125,0.09375,0.669921875,0.2891470193862915,test,1.0,HomoSapiens,Traditional
1.1096463203430176,0.484375,0.88671875,0.4913419783115387,0.4233360290527344,0.4763683080673218,0.632311999797821,0.484375,0.08203125,0.11328125,0.91796875,-0.05263613536953926,train,10.0,HomoSapiens,Traditional
1.1142860651016235,0.5068359375,0.90625,0.5038002133369446,0.6381359100341797,0.6431556344032288,0.6475924849510193,0.5068359375,0.107421875,0.09375,0.892578125,0.022727392613887787,test,10.0,HomoSapiens,Traditional
0.5771410465240479,0.5791015625,0.88671875,0.5489721894264221,0.7921180725097656,0.8512730598449707,0.6781179904937744,0.5791015625,0.271484375,0.11328125,0.728515625,0.20067770779132843,train,100.0,HomoSapiens,Traditional
0.637370228767395,0.4716796875,0.90625,0.4848484992980957,0.8512630462646484,0.900092363357544,0.6317222714424133,0.4716796875,0.037109375,0.09375,0.962890625,-0.11452613770961761,test,100.0,HomoSapiens,Traditional
0.892758309841156,0.5498046875,0.98828125,0.5265348553657532,0.5899944305419922,0.5968480110168457,0.6870332360267639,0.5498046875,0.111328125,0.01171875,0.888671875,0.20727084577083588,train,1.0,HomoSapiens,Traditional
0.6909802556037903,0.609375,0.9921875,0.5619469285011292,0.8548221588134766,0.8363355994224548,0.7175140976905823,0.609375,0.2265625,0.0078125,0.7734375,0.3400503396987915,test,1.0,HomoSapiens,Traditional
1.1081115007400513,0.49609375,0.98828125,0.49803149700164795,0.4622020721435547,0.4899313747882843,0.6623036861419678,0.49609375,0.00390625,0.01171875,0.99609375,-0.04436782747507095,train,10.0,HomoSapiens,Traditional
1.441162347793579,0.515625,0.9921875,0.5080000162124634,0.5147838592529297,0.4799814224243164,0.6719576716423035,0.515625,0.0390625,0.0078125,0.9609375,0.10327956080436707,test,10.0,HomoSapiens,Traditional
0.6958540081977844,0.498046875,0.98828125,0.4990138113498688,0.7805843353271484,0.8393065929412842,0.6631717085838318,0.498046875,0.0078125,0.01171875,0.9921875,-0.019861452281475067,train,100.0,HomoSapiens,Traditional
0.7140291929244995,0.498046875,0.9921875,0.4990176856517792,0.8761386871337891,0.8940025568008423,0.6640523076057434,0.498046875,0.00390625,0.0078125,0.99609375,-0.025590600445866585,test,100.0,HomoSapiens,Traditional
1.0410034656524658,0.529296875,0.947265625,0.5159574747085571,0.6522426605224609,0.6925296783447266,0.6680440902709961,0.529296875,0.111328125,0.052734375,0.888671875,0.10676223784685135,train,1.0,HomoSapiens,Traditional
0.5606125593185425,0.7001953125,1.0,0.6251526474952698,0.9407749176025391,0.944645881652832,0.7693463563919067,0.7001953125,0.400390625,0.0,0.599609375,0.5003051161766052,test,1.0,HomoSapiens,Traditional
1.2222963571548462,0.5498046875,0.947265625,0.5277475714683533,0.6237144470214844,0.669103741645813,0.677847683429718,0.5498046875,0.15234375,0.052734375,0.84765625,0.16417905688285828,train,10.0,HomoSapiens,Traditional
1.420789361000061,0.552734375,1.0,0.5278350710868835,0.6345996856689453,0.5990394353866577,0.6909581422805786,0.552734375,0.10546875,0.0,0.89453125,0.23594512045383453,test,10.0,HomoSapiens,Traditional
0.5234200358390808,0.5380859375,0.947265625,0.5209451913833618,0.8573112487792969,0.9016733765602112,0.672210693359375,0.5380859375,0.12890625,0.052734375,0.87109375,0.13254040479660034,train,100.0,HomoSapiens,Traditional
1.376858115196228,0.5,1.0,0.5,0.6566753387451172,0.7717982530593872,0.6666666865348816,0.5,0.0,0.0,1.0,0.0,test,100.0,HomoSapiens,Traditional
0.6760480999946594,0.5888671875,0.5390625,0.5986984968185425,0.6385402679443359,0.6129869818687439,0.567317545413971,0.5888671875,0.638671875,0.4609375,0.361328125,0.17862272262573242,train,1.0,HomoSapiens,Right Laplacian
0.7462425231933594,0.544921875,0.6015625,0.5403508543968201,0.5718250274658203,0.5677894353866577,0.5693160891532898,0.544921875,0.48828125,0.3984375,0.51171875,0.09042582660913467,test,1.0,HomoSapiens,Right Laplacian
0.6054176092147827,0.6787109375,0.5390625,0.7479674816131592,0.7568683624267578,0.7552985548973083,0.6265607476234436,0.6787109375,0.818359375,0.4609375,0.181640625,0.3722350597381592,train,10.0,HomoSapiens,Right Laplacian
0.7040535807609558,0.5703125,0.6015625,0.5661764740943909,0.6067581176757812,0.637900710105896,0.5833333134651184,0.5703125,0.5390625,0.3984375,0.4609375,0.14090046286582947,test,10.0,HomoSapiens,Right Laplacian
0.6359503865242004,0.619140625,0.5390625,0.6418604850769043,0.6884803771972656,0.7379351854324341,0.5859872698783875,0.619140625,0.69921875,0.4609375,0.30078125,0.24139729142189026,train,100.0,HomoSapiens,Right Laplacian
0.56753009557724,0.744140625,0.6015625,0.8415300250053406,0.7904415130615234,0.8235034346580505,0.7015945315361023,0.744140625,0.88671875,0.3984375,0.11328125,0.509432315826416,test,100.0,HomoSapiens,Right Laplacian
0.7985880374908447,0.560546875,0.3984375,0.589595377445221,0.5378055572509766,0.5271627902984619,0.4755244851112366,0.560546875,0.72265625,0.6015625,0.27734375,0.12800849974155426,train,1.0,HomoSapiens,Right Laplacian
0.6597965359687805,0.658203125,0.71875,0.6411150097846985,0.7028312683105469,0.644770085811615,0.6777163743972778,0.658203125,0.59765625,0.28125,0.40234375,0.31875190138816833,test,1.0,HomoSapiens,Right Laplacian
0.6819930672645569,0.63671875,0.3984375,0.7611940503120422,0.7046890258789062,0.7289581894874573,0.5230769515037537,0.63671875,0.875,0.6015625,0.125,0.3110281825065613,train,10.0,HomoSapiens,Right Laplacian
0.5909326076507568,0.7021484375,0.71875,0.695652186870575,0.7592525482177734,0.7313549518585205,0.7070124745368958,0.7021484375,0.685546875,0.28125,0.314453125,0.4045199155807495,test,10.0,HomoSapiens,Right Laplacian
0.6321218013763428,0.697265625,0.3984375,0.9902912378311157,0.7854423522949219,0.8373090028762817,0.5682451128959656,0.697265625,0.99609375,0.6015625,0.00390625,0.49208611249923706,train,100.0,HomoSapiens,Right Laplacian
0.4658823609352112,0.822265625,0.71875,0.9064039587974548,0.9076881408691406,0.9143848419189453,0.8017429113388062,0.822265625,0.92578125,0.28125,0.07421875,0.658804714679718,test,100.0,HomoSapiens,Right Laplacian
0.6887635588645935,0.5654296875,0.337890625,0.6200717091560364,0.6243801116943359,0.6206240653991699,0.4374209940433502,0.5654296875,0.79296875,0.662109375,0.20703125,0.14695845544338226,train,1.0,HomoSapiens,Right Laplacian
0.7182103395462036,0.5654296875,0.5078125,0.5739514231681824,0.5943031311035156,0.5937950015068054,0.5388600826263428,0.5654296875,0.623046875,0.4921875,0.376953125,0.13173696398735046,test,1.0,HomoSapiens,Right Laplacian
